entry_ts,exit_ts,side,units_opened,units_closed,entry_price,exit_price,leg,reason,pnl_pips,pnl_usd,mae_pips,equity,hold_bars
2026-02-05T08:15:00.000000000Z,2026-02-05T08:15:00.000000000Z,LONG,1000.00,0.00,0.69884,0.69884,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,7.9200,0
2026-02-05T08:15:00.000000000Z,2026-02-05T09:00:00.000000000Z,LONG,1000.00,1000.00,0.69884,0.69783,EXIT,FLIP,-10.10,-1.0100,-13.60,6.9100,3
2026-02-05T09:00:00.000000000Z,2026-02-05T09:00:00.000000000Z,SHORT,1000.00,0.00,0.69783,0.69783,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,6.9100,0
2026-02-05T09:00:00.000000000Z,2026-02-05T10:15:00.000000000Z,SHORT,1000.00,1000.00,0.69783,0.69704,EXIT,FLIP,7.90,0.7900,-0.50,7.7000,5
2026-02-05T10:15:00.000000000Z,2026-02-05T10:15:00.000000000Z,LONG,1000.00,0.00,0.69704,0.69704,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,7.7000,0
2026-02-05T10:15:00.000000000Z,2026-02-05T11:45:00.000000000Z,LONG,1000.00,1000.00,0.69704,0.69770,EXIT,FLIP,6.60,0.6600,-3.00,8.3600,6
2026-02-05T11:45:00.000000000Z,2026-02-05T11:45:00.000000000Z,SHORT,1000.00,0.00,0.69770,0.69770,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,8.3600,0
2026-02-05T11:45:00.000000000Z,2026-02-05T12:00:00.000000000Z,SHORT,1000.00,1000.00,0.69770,0.69808,EXIT,FLIP,-3.80,-0.3800,-5.30,7.9800,1
2026-02-05T12:00:00.000000000Z,2026-02-05T12:00:00.000000000Z,LONG,1000.00,0.00,0.69808,0.69808,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,7.9800,0
2026-02-05T12:00:00.000000000Z,2026-02-05T12:15:00.000000000Z,LONG,1000.00,1000.00,0.69808,0.69788,EXIT,FLIP,-2.00,-0.2000,-5.30,7.7800,1
2026-02-05T12:15:00.000000000Z,2026-02-05T12:15:00.000000000Z,SHORT,1000.00,0.00,0.69788,0.69788,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,7.7800,0
2026-02-05T12:15:00.000000000Z,2026-02-05T13:15:00.000000000Z,SHORT,1000.00,1000.00,0.69788,0.69736,EXIT,FLIP,5.20,0.5200,-2.70,8.3000,4
2026-02-05T13:15:00.000000000Z,2026-02-05T13:15:00.000000000Z,LONG,1000.00,0.00,0.69736,0.69736,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,8.3000,0
2026-02-05T13:15:00.000000000Z,2026-02-05T13:45:00.000000000Z,LONG,1000.00,1000.00,0.69736,0.69702,EXIT,FLIP,-3.40,-0.3400,-6.20,7.9600,2
2026-02-05T13:45:00.000000000Z,2026-02-05T13:45:00.000000000Z,SHORT,1000.00,0.00,0.69702,0.69702,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,7.9600,0
2026-02-05T13:45:00.000000000Z,2026-02-05T14:15:00.000000000Z,SHORT,1000.00,1000.00,0.69702,0.69724,EXIT,FLIP,-2.20,-0.2200,-5.00,7.7400,2
2026-02-05T14:15:00.000000000Z,2026-02-05T14:15:00.000000000Z,LONG,1000.00,0.00,0.69724,0.69724,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,7.7400,0
2026-02-05T14:15:00.000000000Z,2026-02-05T14:30:00.000000000Z,LONG,1000.00,1000.00,0.69724,0.69658,EXIT,FLIP,-6.60,-0.6600,-7.20,7.0800,1
2026-02-05T14:30:00.000000000Z,2026-02-05T14:30:00.000000000Z,SHORT,1000.00,0.00,0.69658,0.69658,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,7.0800,0
2026-02-05T14:30:00.000000000Z,2026-02-05T14:45:00.000000000Z,SHORT,1000.00,1000.00,0.69658,0.69780,EXIT,FLIP,-12.20,-1.2200,-14.90,5.8600,1
2026-02-05T14:45:00.000000000Z,2026-02-05T14:45:00.000000000Z,LONG,1000.00,0.00,0.69780,0.69780,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,5.8600,0
2026-02-05T14:45:00.000000000Z,2026-02-05T15:00:00.000000000Z,LONG,1000.00,1000.00,0.69780,0.69696,EXIT,FLIP,-8.40,-0.8400,-10.50,5.0200,1
2026-02-05T15:00:00.000000000Z,2026-02-05T15:00:00.000000000Z,SHORT,1000.00,0.00,0.69696,0.69696,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,5.0200,0
2026-02-05T15:00:00.000000000Z,2026-02-05T15:15:00.000000000Z,SHORT,1000.00,300.00,0.69696,0.69496,TP1,TP1,6.00,0.6000,-7.40,5.6200,2
2026-02-05T15:00:00.000000000Z,2026-02-05T15:15:00.000000000Z,SHORT,1000.00,700.00,0.69696,0.69496,RUNNER,RUNNER_STOP,14.00,1.4000,-7.40,7.0200,2
2026-02-05T16:15:00.000000000Z,2026-02-05T16:15:00.000000000Z,SHORT,1000.00,0.00,0.69475,0.69475,ENTRY,ENTRY,0.00,0.0000,0.00,7.0200,0
2026-02-05T16:15:00.000000000Z,2026-02-05T16:30:00.000000000Z,SHORT,1000.00,1000.00,0.69475,0.69666,EXIT,FLIP,-19.10,-1.9100,-19.30,5.1100,1
2026-02-05T16:30:00.000000000Z,2026-02-05T16:30:00.000000000Z,LONG,1000.00,0.00,0.69666,0.69666,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,5.1100,0
2026-02-05T16:30:00.000000000Z,2026-02-05T17:15:00.000000000Z,LONG,1000.00,1000.00,0.69666,0.69650,EXIT,FLIP,-1.60,-0.1600,-4.20,4.9500,3
2026-02-05T17:15:00.000000000Z,2026-02-05T17:15:00.000000000Z,SHORT,1000.00,0.00,0.69650,0.69650,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,4.9500,0
2026-02-05T17:15:00.000000000Z,2026-02-05T17:30:00.000000000Z,SHORT,1000.00,1000.00,0.69650,0.69742,EXIT,FLIP,-9.20,-0.9200,-10.80,4.0300,1
2026-02-05T17:30:00.000000000Z,2026-02-05T17:30:00.000000000Z,LONG,1000.00,0.00,0.69742,0.69742,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,4.0300,0
2026-02-05T17:30:00.000000000Z,2026-02-05T18:00:00.000000000Z,LONG,1000.00,1000.00,0.69742,0.69707,EXIT,FLIP,-3.50,-0.3500,-5.00,3.6800,2
2026-02-05T18:00:00.000000000Z,2026-02-05T18:00:00.000000000Z,SHORT,1000.00,0.00,0.69707,0.69707,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,3.6800,0
2026-02-05T18:00:00.000000000Z,2026-02-05T19:15:00.000000000Z,SHORT,1000.00,1000.00,0.69707,0.69679,EXIT,FLIP,2.80,0.2800,-4.30,3.9600,5
2026-02-05T19:15:00.000000000Z,2026-02-05T19:15:00.000000000Z,LONG,1000.00,0.00,0.69679,0.69679,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,3.9600,0
2026-02-05T19:15:00.000000000Z,2026-02-05T19:45:00.000000000Z,LONG,1000.00,1000.00,0.69679,0.69606,EXIT,FLIP,-7.30,-0.7300,-7.70,3.2300,2
2026-02-05T19:45:00.000000000Z,2026-02-05T19:45:00.000000000Z,SHORT,1000.00,0.00,0.69606,0.69606,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,3.2300,0
2026-02-05T19:45:00.000000000Z,2026-02-05T20:15:00.000000000Z,SHORT,1000.00,1000.00,0.69606,0.69636,EXIT,FLIP,-3.00,-0.3000,-6.30,2.9300,2
2026-02-05T20:15:00.000000000Z,2026-02-05T20:15:00.000000000Z,LONG,1000.00,0.00,0.69636,0.69636,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,2.9300,0
2026-02-05T20:15:00.000000000Z,2026-02-05T20:30:00.000000000Z,LONG,1000.00,1000.00,0.69636,0.69569,EXIT,FLIP,-6.70,-0.6700,-7.10,2.2600,1
2026-02-05T20:30:00.000000000Z,2026-02-05T20:30:00.000000000Z,SHORT,1000.00,0.00,0.69569,0.69569,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,2.2600,0
2026-02-05T20:30:00.000000000Z,2026-02-05T21:00:00.000000000Z,SHORT,1000.00,300.00,0.69569,0.69369,TP1,TP1,6.00,0.6000,-0.90,2.8600,3
2026-02-05T20:30:00.000000000Z,2026-02-05T21:00:00.000000000Z,SHORT,1000.00,700.00,0.69569,0.69369,RUNNER,RUNNER_STOP,14.00,1.4000,-0.90,4.2600,3
2026-02-06T00:45:00.000000000Z,2026-02-06T00:45:00.000000000Z,LONG,1000.00,0.00,0.69194,0.69194,ENTRY,ENTRY,0.00,0.0000,0.00,4.2600,0
2026-02-06T00:45:00.000000000Z,2026-02-06T01:30:00.000000000Z,LONG,1000.00,1000.00,0.69194,0.69166,EXIT,FLIP,-2.80,-0.2800,-8.70,3.9800,3
2026-02-06T01:30:00.000000000Z,2026-02-06T01:30:00.000000000Z,SHORT,1000.00,0.00,0.69166,0.69166,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,3.9800,0
2026-02-06T01:30:00.000000000Z,2026-02-06T01:45:00.000000000Z,SHORT,1000.00,1000.00,0.69166,0.69278,EXIT,FLIP,-11.20,-1.1200,-11.70,2.8600,1
2026-02-06T01:45:00.000000000Z,2026-02-06T01:45:00.000000000Z,LONG,1000.00,0.00,0.69278,0.69278,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,2.8600,0
2026-02-06T01:45:00.000000000Z,2026-02-06T03:00:00.000000000Z,LONG,1000.00,1000.00,0.69278,0.69378,EXIT,FLIP,10.00,1.0000,-0.80,3.8600,5
2026-02-06T03:00:00.000000000Z,2026-02-06T03:00:00.000000000Z,SHORT,1000.00,0.00,0.69378,0.69378,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,3.8600,0
2026-02-06T03:00:00.000000000Z,2026-02-06T04:00:00.000000000Z,SHORT,1000.00,1000.00,0.69378,0.69406,EXIT,FLIP,-2.80,-0.2800,-3.80,3.5800,4
2026-02-06T04:00:00.000000000Z,2026-02-06T04:00:00.000000000Z,LONG,1000.00,0.00,0.69406,0.69406,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,3.5800,0
2026-02-06T04:00:00.000000000Z,2026-02-06T04:30:00.000000000Z,LONG,1000.00,1000.00,0.69406,0.69392,EXIT,FLIP,-1.40,-0.1400,-3.50,3.4400,2
2026-02-06T04:30:00.000000000Z,2026-02-06T04:30:00.000000000Z,SHORT,1000.00,0.00,0.69392,0.69392,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,3.4400,0
2026-02-06T04:30:00.000000000Z,2026-02-06T05:00:00.000000000Z,SHORT,1000.00,1000.00,0.69392,0.69430,EXIT,FLIP,-3.80,-0.3800,-3.70,3.0600,2
2026-02-06T05:00:00.000000000Z,2026-02-06T05:00:00.000000000Z,LONG,1000.00,0.00,0.69430,0.69430,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,3.0600,0
2026-02-06T05:00:00.000000000Z,2026-02-06T06:00:00.000000000Z,LONG,1000.00,300.00,0.69430,0.69630,TP1,TP1,6.00,0.6000,-2.00,3.6600,5
2026-02-06T05:00:00.000000000Z,2026-02-06T06:00:00.000000000Z,LONG,1000.00,700.00,0.69430,0.69630,RUNNER,RUNNER_STOP,14.00,1.4000,-2.00,5.0600,5
2026-02-06T07:00:00.000000000Z,2026-02-06T07:00:00.000000000Z,LONG,1000.00,0.00,0.69592,0.69592,ENTRY,ENTRY,0.00,0.0000,0.00,5.0600,0
2026-02-06T07:00:00.000000000Z,2026-02-06T07:15:00.000000000Z,LONG,1000.00,1000.00,0.69592,0.69522,EXIT,FLIP,-7.00,-0.7000,-7.00,4.3600,1
2026-02-06T07:15:00.000000000Z,2026-02-06T07:15:00.000000000Z,SHORT,1000.00,0.00,0.69522,0.69522,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,4.3600,0
2026-02-06T07:15:00.000000000Z,2026-02-06T07:30:00.000000000Z,SHORT,1000.00,1000.00,0.69522,0.69590,EXIT,FLIP,-6.80,-0.6800,-8.30,3.6800,1
2026-02-06T07:30:00.000000000Z,2026-02-06T07:30:00.000000000Z,LONG,1000.00,0.00,0.69590,0.69590,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,3.6800,0
2026-02-06T07:30:00.000000000Z,2026-02-06T07:45:00.000000000Z,LONG,1000.00,1000.00,0.69590,0.69568,EXIT,FLIP,-2.20,-0.2200,-2.40,3.4600,1
2026-02-06T07:45:00.000000000Z,2026-02-06T07:45:00.000000000Z,SHORT,1000.00,0.00,0.69568,0.69568,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,3.4600,0
2026-02-06T07:45:00.000000000Z,2026-02-06T08:00:00.000000000Z,SHORT,1000.00,1000.00,0.69568,0.69592,EXIT,FLIP,-2.40,-0.2400,-4.00,3.2200,1
2026-02-06T08:00:00.000000000Z,2026-02-06T08:00:00.000000000Z,LONG,1000.00,0.00,0.69592,0.69592,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,3.2200,0
2026-02-06T08:00:00.000000000Z,2026-02-06T10:30:00.000000000Z,LONG,1000.00,1000.00,0.69592,0.69682,EXIT,FLIP,9.00,0.9000,-6.00,4.1200,10
2026-02-06T10:30:00.000000000Z,2026-02-06T10:30:00.000000000Z,SHORT,1000.00,0.00,0.69682,0.69682,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,4.1200,0
2026-02-06T10:30:00.000000000Z,2026-02-06T10:45:00.000000000Z,SHORT,1000.00,1000.00,0.69682,0.69742,EXIT,FLIP,-6.00,-0.6000,-8.00,3.5200,1
2026-02-06T10:45:00.000000000Z,2026-02-06T10:45:00.000000000Z,LONG,1000.00,0.00,0.69742,0.69742,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,3.5200,0
2026-02-06T10:45:00.000000000Z,2026-02-06T12:45:00.000000000Z,LONG,1000.00,1000.00,0.69742,0.69814,EXIT,FLIP,7.20,0.7200,-2.00,4.2400,8
2026-02-06T12:45:00.000000000Z,2026-02-06T12:45:00.000000000Z,SHORT,1000.00,0.00,0.69814,0.69814,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,4.2400,0
2026-02-06T12:45:00.000000000Z,2026-02-06T13:00:00.000000000Z,SHORT,1000.00,1000.00,0.69814,0.69838,EXIT,FLIP,-2.40,-0.2400,-2.80,4.0000,1
2026-02-06T13:00:00.000000000Z,2026-02-06T13:00:00.000000000Z,LONG,1000.00,0.00,0.69838,0.69838,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,4.0000,0
2026-02-06T13:00:00.000000000Z,2026-02-06T14:30:00.000000000Z,LONG,1000.00,300.00,0.69838,0.70038,TP1,TP1,6.00,0.6000,-1.00,4.6000,7
2026-02-06T13:00:00.000000000Z,2026-02-06T14:30:00.000000000Z,LONG,1000.00,700.00,0.69838,0.70038,RUNNER,RUNNER_STOP,14.00,1.4000,-1.00,6.0000,7
2026-02-06T15:30:00.000000000Z,2026-02-06T15:30:00.000000000Z,LONG,1000.00,0.00,0.70055,0.70055,ENTRY,ENTRY,0.00,0.0000,0.00,6.0000,0
2026-02-06T15:30:00.000000000Z,2026-02-06T16:00:00.000000000Z,LONG,1000.00,1000.00,0.70055,0.70064,EXIT,FLIP,0.90,0.0900,-2.30,6.0900,2
2026-02-06T16:00:00.000000000Z,2026-02-06T16:00:00.000000000Z,SHORT,1000.00,0.00,0.70064,0.70064,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,6.0900,0
2026-02-06T16:00:00.000000000Z,2026-02-06T16:15:00.000000000Z,SHORT,1000.00,1000.00,0.70064,0.70128,EXIT,FLIP,-6.40,-0.6400,-9.20,5.4500,1
2026-02-06T16:15:00.000000000Z,2026-02-06T16:15:00.000000000Z,LONG,1000.00,0.00,0.70128,0.70128,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,5.4500,0
2026-02-06T16:15:00.000000000Z,2026-02-06T18:30:00.000000000Z,LONG,1000.00,1000.00,0.70128,0.70204,EXIT,FLIP,7.60,0.7600,-5.40,6.2100,9
2026-02-06T18:30:00.000000000Z,2026-02-06T18:30:00.000000000Z,SHORT,1000.00,0.00,0.70204,0.70204,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,6.2100,0
2026-02-06T18:30:00.000000000Z,2026-02-06T18:45:00.000000000Z,SHORT,1000.00,1000.00,0.70204,0.70218,EXIT,FLIP,-1.40,-0.1400,-1.80,6.0700,1
2026-02-06T18:45:00.000000000Z,2026-02-06T18:45:00.000000000Z,LONG,1000.00,0.00,0.70218,0.70218,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,6.0700,0
2026-02-06T18:45:00.000000000Z,2026-02-06T19:00:00.000000000Z,LONG,1000.00,1000.00,0.70218,0.70178,EXIT,FLIP,-4.00,-0.4000,-4.00,5.6700,1
2026-02-06T19:00:00.000000000Z,2026-02-06T19:00:00.000000000Z,SHORT,1000.00,0.00,0.70178,0.70178,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,5.6700,0
2026-02-06T19:00:00.000000000Z,2026-02-06T20:00:00.000000000Z,SHORT,1000.00,1000.00,0.70178,0.70168,EXIT,FLIP,1.00,0.1000,-1.80,5.7700,4
2026-02-06T20:00:00.000000000Z,2026-02-06T20:00:00.000000000Z,LONG,1000.00,0.00,0.70168,0.70168,ENTRY,FLIP_ENTRY,0.00,0.0000,0.00,5.7700,0
